87,RP/P,RP/Vp,BG/Lgr,tender,
87,YR/L,Y/Lgr,BG/Lgr,friendly,
87,BG/Lgr,N9.5,PB/L,simple,
87,YR/B,BG/Lgr,Y/P,lighthearted,
87,P/Dl,N6,BG/Lgr,stylish,
87,N9.5,BG/Lgr,PB/B,pure,
88,R/L,Y/P,BG/L,casual,
88,GY/Lgr,N9.5,BG/L,fresh,
88,N9.5,BG/Vp,BG/L,fresh and young,
88,RP/B,Y/B,BG/L,amusing,
88,BG/Vp,BG/L,B/Dl,dewy,
88,B/Vp,BG/L,PB/Dl,steady,
88,RP/S,BG/L,P/V,mysterious,
88,BG/L,YR/Vp,PB/Dl,cultivated,
88,BG/L,N9.5,PB/Dp,Western,
89,G/Vp,B/Lgr,BG/Gr,quiet,
89,B/Vp,B/Lgr,BG/Gr,dewy,
89,BG/Gr,N9,N5,chic,
89,Y/Gr,N7,BG/Gr,sober,
89,P/Dl,N8,BG/Gr,noble,
89,N7,BG/Gr,N4,aqueous,
89,BG/Gr,Y/Vp,B/Dk,urbane,
89,BG/Gr,P/Dl,N1.5,distinguished,
89,BG/Gr,N8,B/Dk,intellectual,
90,RP/Dl,BG/Dl,Y/S,ethnic,
90,BG/Dl,N6,PB/Dgr,exact,
90,BG/Dl,N9.5,PB/Dp,smart,
90,P/DK,RP/S,BG/Dl,decorative,
90,P/V,RP/S,BG/Dl,mysterious,
90,BG/Dl,N9.5,P/Dgr,modern,
90,R/Dp,P/Dk,BG/Dl,elaborate,
90,GY/Dk,P/Dl,BG/Dl,complex,
90,B/Lgr,BG/Dl,B/Dk,magnificent,
91,R/Dp,N9,BG/Dp,casual,
91,BG/Dp,P/Lgr,PB/Dl,smart,
91,B/Lgr,B/Vp,BG/Dp,tranquil,
91,YR/L,BG/Dp,Y/L,friendly,
91,GY/Gr,BG/Dp,P/Dk,elaborate,
91,BG/Dp,N9.5,PB/Dp,intellectual,
91,BG/Dp,R/V,R/Dgr,wild,
91,R/Dk,Y/S,BG/Dp,ethnic,
91,GY/Dgr,GY/Dl,BG/Dp,deep,
92,Y/Dp,R/Dp,BG/Dk,ethnic,
92,YR/Dk,Y/Gr,BG/Dk,conservative,
92,B/Gr,BG/Dk,N5,exact,
92,BG/Dk,RP/Dl,Y/Dl,diligent,
92,N1.5,Y/Gr,BG/Dk,intrepid,
92,N1.5,N7,BG/Dk,metallic,
92,RP/Dk,Y/S,BG/Dk,elaborate,
92,BG/Dk,Y/S,N1.5,untamed,
92,P/Dk,N1.5,BG/Dk,majestic,
93,YR/Lgr,Y/Gr,BG/Dgr,calm,
93,BG/Gr,BG/Dl,BG/Dgr,magniﬂcent,
93,BG/Dgr,B/Vp,PB/Dl,masculine,
93,R/Dgr,YR/Gr,BG/Dgr,classic,
93,P/Dgr,Y/Gr,BG/Dgr,sturdy,
93,Y/Dgr,N5,BG/Dgr,placid,
93,BG/Dgr,R/Dp,N1.5,untamed,
93,BG/Dgr,Y/Dk,B/Dgr,heavy and deep,
93,YR/Dk,BG/Dgr,N1.5,serious,
94,R/V,Y/V,B/V,showy,
94,R/V,N9.5,B/V,sporty,
94,BG/B,Y/P,B/V,young,
94,RP/V,B/V,Y/V,vivid,
94,P/V,RP/V,B/V,provocative,
94,PB/V,N9.5,B/V,speedy,
94,R/V,N1.5,B/V,active,
94,RP/V,B/V,N1.5,bold,
94,B/V,N9.5,N1.5,sharp,
95,Y/P,N9.5,B/S,young,
95,B/Vp,BG/P,B/S,fresh and young,
95,PB/P,N9.5,B/S,simple,
95,R/V,Y/B,B/S,casual,
95,P/S,N8,B/S,noble,
95,PB/Dp,N9.5,B/S,smart,
95,RP/V,N9.5,B/S,sporty,
95,B/P,B/S,PB/Dk,masculine,
95,B/S,N8,N1.5,modern,
96,YR/V,Y/Vp,B/B,open,
96,GY/B,N9.5,B/B,fresh,
96,G/P,N9.5,B/B,refreshing,
96,RP/B,B/B,Y/B,enjoyable,
96,BG/B,BG/Vp,B/B,youthful,
96,PB/B,N9.5,B/B,crystalline,
96,R/V,N1.5,B/B,striking,
96,N1.5,N9.5,B/B,agile,
96,PB/V,N9.5,B/B,speedy,
97,YR/P,Y/Vp,B/P,peaceful,
97,G/Vp,N9.5,B/P,clear,
97,B/Vp,N9.5,B/P,crystalline,
97,R/P,Y/P,B/P,cute,
97,B/Gr,N9.5,B/P,simple,
97,PB/P,N9.5,B/P,clean,
97,R/B,Y/Vp,B/P,childlike,
97,BG/B,N9.5,B/P,clean and fresh,
97,PB/B,N9.5,B/P,smart,
98,RP/P,RP/Vp,B/Vp,charming,
98,RP/Vp,N9.5,B/Vp,romantic,
98,BG/P,N9.5,B/Vp,clear,
98,RP/P,B/Vp,Y/Vp,dreamy,
98,B/Vp,N9.5,B/P,crystalline,
98,B/Vp,N9.5,PB/B,pure,
98,P/P,B/Vp,YR/Vp,pure and simple,
98,BG/B,B/Vp,N9.5,fresh and young,
98,B/Vp,N9.5,B/B,refreshing,
99,YR/Vp,P/Lgr,B/Lgr,delicate,
99,Y/L,N9.5,B/Lgr,salty,
99,B/Lgr,PB/Vp,B/L,pure and simple,
99,P/Gr,N9.5,B/Lgr,polished,
99,N8,B/Lgr,G/Gr,quiet,
99,B/Vp,B/Lgr,N6,dewy,
99,P/Dp,B/Lgr,PB/Dgr,eminent,
99,B/Lgr,P/Gr,N4,urbane,
99,B/Lgr,B/Gr,N3,distinguished,
100,G/Lgr,Y/Vp,B/L,peaceful,
100,GY/Lgr,P/L,B/L,interesting,
100,B/Lgr,PB/Vp,B/L,pure and simple,
100,P/S,B/L,P/Lgr,noble and elegant,
100,PB/L,PB/Dl,B/L,intellectual,
100,B/L,N9,PB/Dl,urbane,
100,N1.5,P/Dl,B/L,stylish,
100,Y/Vp,B/L,PB/Dgr,smart,
100,B/L,PB/Lgr,B/Dgr,precise,
101,B/Gr,N8,N4,precise,
101,N8,B/Gr,PB/Dl,quiet,
101,B/Vp,B/Gr,N2,composed,
101,B/Gr,PB/Dl,N3,exact,
101,N2,B/Gr,PB/Dp,sublime,
101,B/Lgr,B/Gr,N3,distinguished,
101,P/Dk,B/Gr,G/Dgr,dignified,
101,N5,PB/Dgr,B/Gr,solemn,
101,N2,B/Gr,N1.5,authoritative,
102,PB/P,PB/Gr,B/Dl,sober,
102,N5,N9.5,B/Dl,urbane,
102,B/Dl,N9,PB/Dp,rational,
102,N4,BG/Gr,B/Dl,exact,
102,N8,B/Dl,N1.5,composed,
102,B/Dl,N9.5,N2,modern,
102,Y/Gr,B/Dl,N2,practical,
102,GY/Dgr,N6,B/Dl,masculine,
102,B/Dl,PB/Lgr,PB/Dk,precise,
103,R/Dp,B/Dp,Y/S,ethnic,
103,N9,PB/Gr,B/Dp,composed,
103,B/Dp,N9.5,PB/B,agile,
103,RP/V,B/Dp,P/Dp,mysterious,
103,N8,B/Gr,B/Dp,precise,
103,PB/Dk,PB/Vp,B/Dp,masculine,
103,B/Dp,Y/Dp,PB/Dgr,intrepid,
103,P/Dp,N9,B/Dp,precious,
103,P/Dgr,N9,B/Dp,metallic,
104,Y/V,N9.5,B/Dk,sporty,
104,PB/Gr,PB/Lgr,B/Dk,urbane,
104,B/Dk,N8,PB/S,masculine,
104,B/Dk,N8,BG/Gr,intellectual,
104,PB/Dl,PB/Lgr,B/Dk,rational,
104,N5,N9,B/Dk,earnest,
104,YR/Dk,Y/Dl,B/Dk,conservative,
104,R/Dgr,N5,B/Dk,dignified,
104,N1.5,Y/Gr,B/Dk,dapper,
105,B/Dgr,Y/Dl,B/Dl,practical,
105,Y/Gr,P/Dl,B/Dgr,sublime,
105,B/Dgr,PB/Vp,PB/B,progressive,
105,Y/Dgr,R/Dp,B/Dgr,robust,
105,Y/Dgr,Y/Gr,B/Dgr,dapper,
105,B/Dgr,P/Gr,B/L,precise,
105,N2,RP/Dk,B/Dgr,strong and robust,
105,BG/Dgr,Y/Dk,B/Dgr,heavy and deep,
105,B/Dgr,P/Gr,N1.5,solemn,
106,R/V,YR/B,PB/V,lively,
106,BG/B,N9.5,PB/V,clean and fresh,
106,B/B,N9.5,PB/V,nimble,
106,R/V,PB/V,Y/V,vigorous,
106,Y/B,N9.5,PB/V,ﬂeet,
106,BG/B,G/Vp,PB/V,progressive,
106,RP/V,Y/V,PB/V,striking,
106,N1.5,Y/V,PB/V,intense,
106,N1.5,N9.5,PB/V,sharp,
107,Y/P,N9.5,PB/S,youthful,
107,N9.5,BG/Vp,PB/S,neat,
107,PB/S,N9.5,B/Vp,pure,
107,Y/P,BG/P,PB/S,young,
107,PB/L,PB/Vp,PB/S,urbane,
107,PB/S,N9.5,B/B,refreshing,
107,G/P,Y/Vp,PB/S,steady,
107,PB/Lgr,PB/S,N1.5,masculine,
107,N1.5,N9.5,PB/S,intellectual,
108,Y/B,N9.5,PB/B,youthful,
108,G/Vp,N9.5,PB/B,pure,
108,B/P,N9.5,PB/B,clear,
108,GY/B,N9.5,PB/B,fresh,
108,B/Vp,BG/P,PB/B,fresh and young,
108,B/Vp,N9.5,PB/B,crystalline,
108,BG/B,N9.5,PB/B,refreshing,
108,B/S,N9.5,PB/B,smart,
108,B/Dgr,PB/Vp,PB/B,progressive,
109,R/B,Y/B,PB/P,casual,
109,N9,B/Vp,PB/P,refined,
109,PB/P,N9.5,B/P,clean,
109,P/P,N9.5,PB/P,pure and elegant,
109,PB/Gr,N9,PB/P,polished,
109,PB/P,PB/Vp,BG/P,refreshing,
109,PB/Dk,PB/P,P/Dl,distinguished,
109,PB/P,PB/Gr,B/Dl,sober,
109,PB/P,N9.5,B/S,simple,
110,RP/Lgr,PB/Vp,N9,emotional,
110,Y/Vp,N9.5,PB/Vp,light,
110,PB/Vp,N9.5,B/Vp,pure,
110,P/Vp,PB/Vp,G/Vp,romantic,
110,PB/Gr,P/Lgr,PB/Vp,polished,
110,B/Lgr,PB/Vp,PB/P,pure and simple,
110,RP/P,YR/Vp,PB/Vp,dreamy,
110,N7,P/Gr,PB/Vp,sedate,
110,PB/Dk,PB/Vp,B/Gr,composed,
111,PB/Lgr,P/Lgr,N9,delicate,
111,G/Vp,PB/Lgr,N6,fashionable,
111,PB/Lgr,N9,B/Lgr,polished,
111,P/Vp,RP/Lgr,PB/Lgr,subtle,
111,PB/Gr,N8,PB/Lgr,urbane,
111,N9,PB/Lgr,N6,quiet,
111,RP/Gr,PB/Lgr,N2,noble and elegant,
111,N4,PB/Lgr,PB/Dl,exact,
111,B/L,PB/Lgr,B/Dgr,precise,
112,B/Vp,P/P,PB/L,pure and elegant,
112,N8,N9.5,PB/L,simple,
112,B/Vp,N9.5,PB/L,crystalline,
112,P/Gr,N8,PB/L,refined,
112,P/Lgr,PB/L,N4,urbane,
112,N3,PB/Vp,PB/L,smart,
112,B/Dgr,P/S,PB/L,aristocratic,
112,N4,PB/Gr,PB/L,subtle and mysterious,
112,N2,PB/L,PB/S,intellectual,
113,RP/Lgr,N7,PB/Gr,refined,
113,P/Lgr,P/L,PB/Gr,graceful,
113,PB/Gr,PB/P,N8,aqueous,
113,YR/Gr,N8,PB/Gr,chic,
113,PB/Vp,P/Lgr,PB/Gr,polished,
113,P/Gr,N8,PB/Gr,sober,
113,P/Dk,PB/Gr,N2,majestic,
113,B/Lgr,PB/Gr,N4,urbane,
113,PB/Gr,N8,PB/Dk,precise,
114,N7,Y/Vp,PB/Dl,progressive,
114,PB/Dl,G/Vp,G/S,steady,
114,BG/P,N9.5,PB/Dl,Western,
114,P/Gr,N7,PB/Dl,chic,
114,N8,B/Gr,PB/Dl,quiet,
114,PB/Dl,P/V,N3,modern,
114,PB/L,PB/Dl,B/L,intellectual,
114,PB/Dl,N7,PB/Dk,cultivated,
114,N2,N9.5,PB/Dl,masculine,
115,YR/V,PB/Dp,R/V,lively,
115,BG/Gr,N9.5,PB/Dp,smart,
115,PB/Dp,N9.5,B/B,agile,
115,R/V,Y/V,PB/Dp,vigorous,
115,PB/Dp,N6,PB/Dgr,composed,
115,PB/Dp,N9,B/Dl,rational,
115,PB/Dp,B/Gr,N2,sublime,
115,P/Dgr,N9,B/Dp,masculine,
115,N2,N7,PB/Dp,earnest,
116,P/Dl,PB/P,PB/Dk,distinguished,
116,PB/Dk,N6,PB/Vp,intellectual,
116,Y/V,N9,PB/Dk,agile,
116,B/Lgr,P/Dl,PB/Dk,eminent,
116,PB/Dk,N8,PB/Gr,precise,
116,PB/Dk,N9.5,BG/B,sharp,
116,YR/Dk,N6,PB/Dk,earnest,
116,B/Dp,PB/Vp,PB/Dk,masculine,
116,N1.5,N7,PB/Dk,formal,
117,Y/Dgr,Y/Gr,PB/Dgr,dignified,
117,YR/Dk,PB/Dgr,GY/Gr,tradiional,
117,PB/Dgr,N9,N5,metallic,
117,PB/Dgr,YR/Dp,N1.5,sturdy,
117,N5,PB/Dgr,B/Gr,solemn,
117,PB/Dgr,N9,PB/Dp,proper,
117,R/Dgr,N5,PB/Dgr,strong and robust,
117,PB/Dgr,YR/Dk,N2,heavy and deep,
117,PB/Dgr,B/Gr,N2,authoritative,
118,YR/V,P/V,Y/V,dazzling,
118,R/B,RP/V,P/V,glossy,
118,RP/B,P/V,GY/V,amusing,
118,RP/V,P/V,Y/V,showy,
118,RP/V,R/P,P/V,fascinating,
118,RP/S,BG/L,P/V,mysterious,
118,P/V,Y/S,R/Dp,decorative,
118,P/P,RP/B,P/V,brilliant,
118,RP/V,G/B,P/V,provocative,
119,RP/S,RP/P,P/S,alluring,
119,RP/Lgr,RP/L,P/S,glossy,
119,P/S,PB/P,PB/Gr,noble and elegant,
119,R/B,RP/S,P/S,brilliant,
119,RP/S,G/P,P/S,mysterious,
119,P/S,PB/Lgr,PB/Dk,eminent,
119,Y/Dl,R/Dk,P/S,elaborate,
119,P/Gr,P/S,N2,aristocratic,
119,PB/Dk,P/S,N1.5,precious,
120,Y/B,R/B,P/B,colorful,
120,P/B,N8,PB/P,refined,
120,P/B,P/P,PB/Vp,pure and elegant,
120,R/B,GY/P,P/B,amusing,
120,P/B,P/P,P/S,brilliant,
120,P/P,P/B,PB/Gr,sleek,
120,RP/V,P/B,P/V,glossy,
120,RP/S,P/B,P/Dgr,alluring,
120,N9.5,P/B,N1.5,modern,
121,RP/P,R/Vp,P/P,tender,
121,R/P,RP/Vp,P/P,sweet and dreamy,
121,P/P,N9,PB/Lgr,pure and simple,
121,RP/L ,P/P,P/Vp,feminine,
121,RP/Vp,P/P,P/Gr,emotional,
121,B/Vp,P/P,PB/L,pure and elegant,
121,P/P,RP/B,P/Dl,fascinating,
121,P/B,P/P,P/S,brilliant,
121,P/P,PB/Gr,P/Lgr,sleek,
122,R/Lgr,P/Vp,BG/Vp,soft,
122,P/Vp,Y/Vp,B/Vp,romantic,
122,N8,P/Vp,B/Vp,tender,
122,YR/P,RP/P,P/Vp,sweet and dreamy,
122,RP/Lgr,P/Vp,P/Lgr,cultured,
122,BG/Vp,P/Vp,PB/Lgr,dreamy,
122,RP/L,P/Vp,P/P,feminine,
122,P/Vp,N7,GY/Lgr,delicate,
122,P/Vp,P/Lgr,PB/Lgr,subtle,
123,R/Lgr,RP/Vp,P/Lgr,gentle and elegant,
123,P/Lgr,RP/Lgr,PB/Lgr,sedate,
123,P/Vp,P/Lgr,PB/Lgr,delicate,
123,RP/Vp,P/Lgr,RP/Gr,elegant,
123,RP/LGr,P/Gr,P/Lgr,cultured,
123,P/Lgr,B/Vp,PB/Gr,noble,
123,P/Lgr,P/L,PB/Gr,graceful,
123,P/Gr,N8,P/LGr,subtle,
123,P/Lgr,N6,N4,chic,
124,RP/P,YR/Vp,P/L,feminine,
124,RP/Vp,BG/Vp,P/L,emotional,
124,P/L,N9,B/L,pure and simple,
124,RP/L,P/Vp,P/L,tender,
124,RP/P,P/L,P/Gr,graceful,
124,P/Gr,P/L,BG/Vp,fashionable,
124,RP/S,P/L,P/Dl,brilliant,
124,PB/Gr,P/L,RP/Lgr,elegant,
124,GY/Lgr,P/L,BG/Gr,interesting,
125,R/L,RP/Lgr,P/Gr,graceful,
125,P/Gr,P/L,N8,elegant,
125,P/Gr,Y/Lgr,PB/L,refined,
125,GY/Gr,Y/Lgr,P/Gr,Japanese,
125,RP/Lgr,P/Gr,B/Gr,fashionable,
125,P/Gr,N9,N6,sedate,
125,Y/Dl,P/Gr,PB/Lgr,subtle,
125,RP/Dl,P/Gr,N7,sleek,
125,P/Gr,N7,N2,subtle and mysterious,
126,Y/L,P/Dl,N7,stylish,
126,BG/Gr,N8,P/Dl,distinguished,
126,P/Lgr,PB/L,P/Dl,noble and elegant,
126,RP/S,P/L,P/Dl,brilliant,
126,P/Dl,PB/Gr,PB/Dk,aristocratic,
126,PB/L,P/Dl,N1.5,eminent,
126,R/P,P/Dl,GY/Dl,ethnic,
126,N5,N1.5,P/Dl,precious,
126,N8,P/Dl,N2,sublime,
127,RP/V,Y/V,P/Dp,colorful,
127,RP/S,N8,P/Dp,brilliant,
127,P/Dp,B/Lgr,PB/Dgr,eminent,
127,R/Dp,Y/S,P/Dp,luxurious,
127,R/Dp,R/Gr,P/Dp,mellow,
127,R/Dk,Y/Dp,P/Dp,extravagant,
127,RP/Dp,Y/S,P/Dp,gorgeous,
127,RP/S,P/Dp,RP/Dl,alluring,
127,P/Dp,YR/Gr,N1.5,precious,
128,RP/Dp,Y/Dl,P/Dk,mellow,
128,Y/Dk,R/Gr,P/Dk,tasteful,
128,P/Dk,GY/Gr,N7,modest,
128,R/Dp,P/Dk,BG/Dl,elaborate,
128,YR/Dl,Y/Dk,P/Dk,classic,
128,B/Gr,P/Dk,N8,sublime,
128,P/Dk,RP/S,BG/Dl,decorative,
128,P/Dk,YR/Dp,GY/Dk,traditional,
128,N1.5,P/Dk,PB/Gr,majestic,
129,RP/S,P/B,P/Dgr,alluring,
129,N8,PB/L,P/Dgr,rational,
129,BG/Dl,N9.5,P/Dgr,modern,
129,YR/Dgr,N7,P/Dgr,conservative,
129,P/Dgr,B/Gr,Y/Dgr,dignified,
129,P/Dgr,N9.5,PB/Dl,masculine,
129,P/Dgr,Y/Gr,BG/Dgr,sturdy,
129,N2,Y/Dk,P/Dgr,serious,
129,P/Dgr,N6,N3,solemn,
130,RP/V,N9.5,Y/V,dazzling,
130,RP/V,G/V,Y/V,vivid,
130,RP/V,Y/V,B/V,ﬂamboyant,
130,RP/V,YR/B,BG/S,tropical,
130,RP/V,P/V,Y/V,showy,
130,Y/S,RP/V,P/Dp,colorful,
130,RP/V,Y/V,N1.5,dynamic,
130,GY/V,RP/V,N1.5,fiery,
130,P/V,RP/V,BG/S,provocative,
131,R/V,YR/V,RP/S,abundant,
131,RP/S,RP/P,P/Dl,brilliant,
131,RP/S,N9,B/L,Western,
131,RP/B,P/V,RP/S,glossy,
131,RP/V,P/Dp,RP/S,alluring,
131,RP/S,G/P,P/S,mysterious,
131,RP/S,Y/V,P/V,amusing,
131,P/Dl,N1.5,RP/S,decorative,
131,P/Dl,RP/S,B/Dp,complex,
132,RP/B,P/Vp,BG/B,cute,
132,YR/B,G/P,RP/B,amusing,
132,RP/B,Y/P,B/P,childlike,
132,RP/B,P/Vp,R/V,happy,
132,RP/B,YR/B,GY/V,merry,
132,RP/B,Y/Vp,PB/B,pretty,
132,P/P,RP/B,P/Dl,fascinating,
132,RP/B,BG/B,P/V,colorful,
132,GY/P,RP/B,PB/S,enjoyable,
133,RP/P,N9.5,Y/P,pretty,
133,R/Vp,RP/P,P/Vp,soft,
133,RP/P,G/Vp,R/Vp,innocent,
133,R/P,YR/Vp,RP/P,sweet,
133,RP/P,YR/Vp,BG/Vp,charming,
133,RP/P,Y/Vp,B/Vp,dreamy,
133,RP/P,R/Vp,P/P,sweet and dreamy,
133,RP/P,RP/Vp,BG/Lgr,tender,
133,P/L,RP/P,BG/Vp,feminine,
134,R/Lgr,YR/Vp,RP/Vp,agreeable to the touch,
134,RP/Vp,N9.5,G/Vp,supple,
134,RP/Vp,N9.5,PB/Vp,romantic,
134,YR/P,Y/Vp,RP/Vp,sunny,
134,RP/P,RP/Vp,Y/Vp,innocent,
134,RP/P,RP/Vp,B/Vp,charming,
134,YR/Lgr,R/L,RP/Vp,pleasant,
134,R/Lgr,RP/Vp,P/Lgr,gentle and elegant,
134,RP/Vp,BG/Vp,P/L,emotional,
135,YR/Lgr,YR/Lgr,RP/Lgr,mild,
135,RP/Lgr,YR/Vp,P/P,feminine,
135,RP/Lgr,N9,P/L,graceful,
135,RP/Lgr,P/Vp,P/Lgr,cultured,
135,P/Vp,RP/Lgr,N7,delicate,
135,YP/Vp,PB/Lgr,RP/Lgr,supple,
135,RP/Lgr,R/L,YR/Gr,emotional,
135,P/Vp,RP/Lgr,P/Gr,sleek,
135,RP/Lgr,N7,PB/Gr,refined,
136,R/Gr,R/Lgr,RP/L,pleasant,
136,RP/L,P/Vp,P/L,tender,
136,RP/L,P/P,P/Vp,feminine,
136,R/Gr,GY/Dk,RP/L,nostalgic,
136,RP/L,P/Gr,RP/Dl,sedate,
136,RP/L,RP/Gr,P/Dl,graceful,
136,RP/V,P/S,RP/L,glossy,
136,RP/Dl,RP/L,P/Dl,alluring,
136,PB/Vp,RP/L,PB/Dk,Western,
137,R/Vp,R/L,RP/Gr,tender,
137,R/Lgr,N7,RP/Gr,sleek,
137,P/Vp,P/L,RP/Gr,elegant,
137,RP/Lgr,N7,RP/Gr,mild,
137,R/Gr,P/Lgr,RP/Gr,emotional,
137,RP/Gr,P/Lgr,N8,subde,
137,R/S,RP/Gr,P/Dl,alluring,
137,RP/Lgr,RP/L,RP/Gr,graceful,
137,RP/Gr,P/Lgr,PB/Gr,chic,
138,RP/Dl,P/Gr,RP/Lgr,sleek,
138,Y/L,RP/Dl,BG/Gr,interesting,
138,RP/Dl,N9,P/Lgr,cultured,
138,RP/Dl,RP/L,P/Dl,alluring,
138,Y/S,BG/Dl,RP/Dl,complex,
138,YR/Dgr,Y/Gr,RP/Dl,tasteful,
138,RP/Dp,R/S,RP/Dl,mellow,
138,P/Dp,Y/S,RP/Dl,extravagant,
138,YR/Dl,RP/Dl,B/Dgr,classic,
139,RP/Dp,R/S,Y/Dl,mature,
139,RP/Dp,Y/S,P/Dk,extravagant,
139,RP/Dp,Y/Dp,P/Dp,gorgeous,
139,RP/Dp,YR/Dl,P/Dk,mellow,
139,RP/Dp,Y/S,G/Dp,ethnic,
139,RP/Dp,BG/Dl,Y/Dp,decorative,
139,RP/Dp,RP/S,P/Dp,alluring,
139,Y/S,RP/Dp,N1.5,luxurious,
139,RP/Dp,GY/Dl,P/Dk,elaborate,
140,RP/Dk,Y/Dl,Y/S,substantial,
140,YR/Dk,R/Dl,RP/Dk,mellow,
140,Y/Dgr,Y/Dl,RP/Dk,tasteful,
140,RP/Dk,Y/S,BG/Dk,elaborate,
140,RP/Dk,YR/Dl,P/Dk,classic,
140,RP/Dk,PB/Gr,N1.5,majestic,
140,RP/Dk,R/S,RP/Dgr,mature,
140,RP/Dk,Y/Dl,GY/Dk,old-fashioned,
140,N2,RP/Dk,B/Dgr,strong and robust,
141,R/S,Y/S,RP/Dgr,luxurious,
141,YR/Dk,Y/Dl,RP/Dgr,rustic,
141,RP/Dgr,B/Vp,PB/Dk,intrepid,
141,RP/Dk,R/S,RP/Dgr,mature,
141,RP/Dgr,Y/Dk,N1.5,sturdy,
141,RP/Dgr,N6,P/Dgr,majestic,
141,RP/Dgr,YR/Dk,G/Dgr,heavy and deep,
141,RP/Dgr,N4,PB/Dgr,serious,
141,RP/Dgr,N5,N1.5,solemn,
142,RP/Vp,N9.5,G/Vp,romantic,
142,BG/P,N9.5,B/Vp,clear,
142,BG/P,N9.5,PB/B,crystalline,
142,R/V,N9.5,Y/V,festive,
142,N8,N9.5,PB/L,simple,
142,Y/P,N9.5,G/B,youthful,
142,R/V,N9.5,PB/Dp,sporty,
142,GY/B,N9.5,PB/B,fresh,
142,BG/V,N9.5,N1.5,sharp,
143,P/Gr,RP/Lgr,N9,cultured,
143,P/P,N9,PB/Lgr,pure and simple,
143,PB/Gr,N9,BG/Gr,noble,
143,R/Gr,P/Lgr,N9,sedate,
143,N9,B/Gr,PB/Dl,quiet,
143,B/Lgr,N9,PB/Lgr,polished,
143,Y/Lgr,N9,Y/Gr,dry,
143,N9,PB/Gr,B/Dp,composed,
143,N5,N9,PB/Dgr,metallic,
144,YR/Gr,N8,PB/Gr,chic,
144,P/Gr,N8,PB/L,refined,
144,N8,B/Gr,PB/Dl,quiet,
144,YR/Gr,N7,N8,"simple, quiet and elegant",
144,GY/Gr,N8,PB/Lgr,sober,
144,B/Dk,N8,BG/Gr,youthful,
144,N8,B/Gr,B/Dl,distinguished,
144,N8,PB/S,PB/Dk,rational,
144,N2,N8,BG/V,modern,
145,P/Gr,N7,RP/Lgr,elegant,
145,G/Lgr,Y/Lgr,N7,tranquil,
145,P/Lgr,N7,PB/Gr,subtle,
145,P/Gr,N7,B/Gr,chic,
145,Y/L,Y/Gr,N7,simple and appealing,
145,B/Dgr,N7,PB/Dp,earnest,
145,Y/Gr,N7,GY/Gr,sober,
145,YR/Dk,N7,Y/Dl,simple. quiet and elegant,
145,BG/Dk,N7,N1.5,metallic,
146,GY/Gr,Y/Lgr,N6,simple and appealing,
146,YR/Gr,N6,N8,simple. quiet and elegant,
146,PB/Vp,N6,PB/Dk,intellectual,
146,Y/Dl,N6,Y/Gr,provincial,
146,N6,GY/Gr,R/Dgr,modest,
146,PB/Dgr,N6,N2,solemn,
146,GY/Dgr,N6,B/Dl,masculine,
146,YR/Dk,N6,PB/Dp,formal,
146,N6,N1.5,P/Gr,sublime,
147,GY/Gr,N7,N5,sober,
147,BG/Gr,N9,N5,chic,
147,B/Dk,N9,N5,earnest,
147,P/Dk,N5,N2,majestic,
147,N5,PB/Dgr,B/Gr,solemn,
147,N5,PB/Dp,N1.5,exact,
147,N5,YR/Dk,PB/Dgr,sound,
147,Y/Dgr,N5,N2,strong and robust,
147,PB/Dk,N5,N1.5,dignified,
148,N8,GY/Gr,N4,provincial,
148,RP/Gr,P/Lgr,N4,chic,
148,B/Lgr,P/Gr,N4,urbane,
148,N4,YR/Gr,Y/Dgr,diligent,
148,Y/Gr,N4,N2,subtle and mysterious,
148,N4,N9,PB/Dgr,formal,
148,R/Dgr,N4,N1.5,serious,
148,B/Dgr,N4,PB/Lgr,exact,
148,N2,B/Gr,N4,precise,
149,Y/L,N3,B/Gr,salty,
149,N5,PB/Lgr,N3,exact,
149,N3,B/Gr,B/Lgr,urbane,
149,Y/Dgr,Y/Gr,N3,bitter,
149,YR/Gr,N5,N3,subtle and mysterious,
149,N3,N6,PB/Dk,authoritative,
149,Y/Gr,N3,YR/Dk,conservative,
149,N3,Y/Dk,G/Dgr,quiet and sophisticated,
149,N3,PB/Gr,PB/Dgr,solemn,
150,P/Gr,N7,N2,subtle and mysterious,
150,N2,N8,B/L,intellectual,
150,N2,N9,PB/Gr,formal,
150,YR/Dk,YR/Dl,N2,old-fashioned,
150,Y/Dgr,GY/Gr,N2,sturdy,
150,N2,PB/Dp,B/Gr,sublime,
150,R/Dgr,R/Dp,N2,robust,
150,N2,YR/Dk,PB/Dgr,heavy and deep,
150,PB/Dgr,B/Gr,N2,authoritative,
151,R/V,N1.5,Y/V,bold,
151,N1.5,P/Dl,B/L,stylish,
151,N1.5,B/Vp,BG/V,modern,
151,N1.5,YR/V,R/V,fiery,
151,P/V,Y/V,N1.5,intense,
151,N1.5,N9.5,PB/V,sharp,
151,RP/V,N1.5,BG/V,striking,
151,YR/Dgr,YR/Gr,N1.5,strong and robust,
151,N1.5,PB/Dl,N7,metallic,
